iter	RMSE
2926	0.1885141131
2927	0.1885086964
2928	0.1884974899
2929	0.1884746774
2930	0.1884696792
2931	0.1884533213
2932	0.1884402087
2933	0.1884337515
2934	0.188415031
2935	0.1884023075
2936	0.1883785068
2937	0.1883335073
2938	0.1883127215
2939	0.1882954192
2940	0.1882811915
2941	0.1882661101
2942	0.188254056
2943	0.1882539523
2944	0.1882313062
2945	0.1882063944
2946	0.1881911694
2947	0.1881745742
2948	0.1881590828
2949	0.188159
2950	0.1881505892
2951	0.1881496143
2952	0.1881124522
2953	0.1880978147
2954	0.1880718824
2955	0.1880486256
2956	0.188048538
2957	0.1880276395
2958	0.1880206523
2959	0.1880045753
2960	0.1880044877
2961	0.1879854376
2962	0.1879801333
2963	0.1879786054
2964	0.1879785237
2965	0.1879634885
2966	0.1879421047
2967	0.1879312897
2968	0.1879198084
2969	0.1879041242
2970	0.1878953798
2971	0.1878755209
2972	0.1878717497
2973	0.187856686
2974	0.1878364055
2975	0.1878216827
2976	0.1878209922
2977	0.1878108467
2978	0.1878107681
2979	0.1877929
2980	0.1877920213
2981	0.1877597082
2982	0.1877395738
2983	0.1877358059
2984	0.1877229746
2985	0.1877110637
2986	0.1877109902
2987	0.1877109159
2988	0.1876760435
2989	0.1876647156
2990	0.1876553752
2991	0.1876403417
2992	0.1876236698
2993	0.1876173693
2994	0.1875981543
2995	0.1875731529
2996	0.1875600557
2997	0.1875474903
2998	0.187534702
2999	0.1875222928
3000	0.1875222053
3001	0.1875159953
3002	0.1874939836
3003	0.1874925559
3004	0.187478788
3005	0.1874629019
3006	0.1874362851
3007	0.1874318773
3008	0.1874217802
3009	0.187415729
3010	0.1874156355
3011	0.187395438
3012	0.1873639747
3013	0.1873448485
3014	0.1873243998
3015	0.1873180504
3016	0.1873140591
3017	0.1872998956
3018	0.1872856872
3019	0.1872570012
3020	0.1872439954
3021	0.1872294435
3022	0.187229364
3023	0.1872073813
3024	0.1871923875
3025	0.187170815
3026	0.187157735
3027	0.1871385336
3028	0.1871178259
3029	0.1871049166
3030	0.1870887846
3031	0.1870707641
3032	0.1870552189
3033	0.1870333155
3034	0.1870224423
3035	0.1870058353
3036	0.186987046
3037	0.1869441803
3038	0.1869345759
3039	0.186934511
3040	0.1869180156
3041	0.1869179477
3042	0.1869097868
3043	0.1868906812
3044	0.1868606419
3045	0.1868473775
3046	0.1868245839
3047	0.1868060649
3048	0.1868015704
3049	0.1867862111
3050	0.1867796279
3051	0.1867722363
3052	0.1867656099
3053	0.1867522711
3054	0.1867379253
3055	0.1867378488
3056	0.1867163412
3057	0.1866822728
3058	0.1866654823
3059	0.1866596651
3060	0.1866595839
3061	0.1866595094
3062	0.18664663
3063	0.186634913
3064	0.1866018781
3065	0.1865826421
3066	0.186574582
3067	0.1865653627
3068	0.1865480055
3069	0.186529889
3070	0.1865174906
3071	0.1864955382
3072	0.1864734325
3073	0.1864687492
3074	0.1864573128
3075	0.1864499972
3076	0.1864398552
3077	0.1864257112
3078	0.1864248191
3079	0.1864051726
3080	0.1863846432
3081	0.1863743031
3082	0.1863742323
3083	0.1863573519
3084	0.1863382965
3085	0.1863311544
3086	0.1863219977
3087	0.1863219162
3088	0.1863047297
3089	0.1862951942
3090	0.1862821068
3091	0.1862658139
3092	0.1862657481
3093	0.1862515009
3094	0.1862335972
3095	0.1862335484
3096	0.1862334831
3097	0.1862201718
3098	0.1862121078
3099	0.1861916784
3100	0.1861851534
3101	0.1861580068
3102	0.1861336225
3103	0.1860982808
3104	0.1860821242
3105	0.1860759599
3106	0.1860730066
3107	0.1860600128
3108	0.1860423142
3109	0.1860248534
3110	0.1859852414
3111	0.1859671291
3112	0.185953176
3113	0.1859461374
3114	0.1859281263
3115	0.1859280545
3116	0.1859153411
3117	0.1859077081
3118	0.1858960618
3119	0.1858906831
3120	0.1858906405
3121	0.1858559993
3122	0.1858288638
3123	0.1858097975
3124	0.1857906726
3125	0.185779375
3126	0.1857793117
3127	0.1857547444
3128	0.1857346303
3129	0.1857229569
3130	0.1857093571
3131	0.1856965044
3132	0.1856869154
3133	0.1856617724
3134	0.185656806
3135	0.1856540477
3136	0.185641343
3137	0.1856222159
3138	0.1856215903
3139	0.1856007811
3140	0.1855836063
3141	0.1855670358
3142	0.1855422392
3143	0.1855248979
3144	0.1855121613
3145	0.1854825124
3146	0.1854824531
3147	0.1854701962
3148	0.1854613821
3149	0.1854453297
3150	0.1854424086
3151	0.185428149
3152	0.1854279171
3153	0.1853901935
3154	0.1853756264
3155	0.1853627653
3156	0.1853483552
3157	0.1853410419
3158	0.1853346839
3159	0.1853308073
3160	0.1853176311
3161	0.1853048191
3162	0.1852727694
3163	0.1852560323
3164	0.1852385399
3165	0.1852186661
3166	0.1852186132
3167	0.185208945
3168	0.1851975338
3169	0.1851834624
3170	0.1851833941
3171	0.1851785149
3172	0.1851660717
3173	0.1851385157
3174	0.1851084897
3175	0.1850952334
3176	0.1850948077
3177	0.1850840972
3178	0.1850663565
3179	0.1850584633
3180	0.1850222987
3181	0.1850091786
3182	0.1849973198
3183	0.1849758771
3184	0.1849638158
3185	0.1849540752
3186	0.1849494481
3187	0.184941582
3188	0.1849275898
3189	0.1849105365
3190	0.1849041237
3191	0.1848919302
3192	0.1848789533
3193	0.1848679729
3194	0.184863464
3195	0.184839647
3196	0.184811431
3197	0.1847993545
3198	0.184798923
3199	0.1847930779
3200	0.1847786681
3201	0.1847668202
3202	0.1847660004
3203	0.1847504771
3204	0.1847485781
3205	0.1847182144
3206	0.1847001011
3207	0.184676796
3208	0.1846767402
3209	0.1846442072
3210	0.1846301232
3211	0.1846260416
3212	0.1846096457
3213	0.1846002514
3214	0.1845766996
3215	0.1845530692
3216	0.1845421696
3217	0.1845421259
3218	0.1845304836
3219	0.1845206471
3220	0.1844951622
3221	0.1844862195
3222	0.1844769253
3223	0.1844746669
3224	0.1844578972
3225	0.1844367297
3226	0.1844250012
3227	0.1844188252
3228	0.1844034659
3229	0.1843881624
3230	0.1843733503
3231	0.1843727981
3232	0.1843679613
3233	0.1843376261
3234	0.1843280357
3235	0.1843279839
3236	0.1843180334
3237	0.1842939589
3238	0.1842867116
3239	0.1842558406
3240	0.1842433619
3241	0.1842433107
3242	0.1842410037
3243	0.1842226249
3244	0.1842214031
3245	0.1842038565
3246	0.1842036453
3247	0.1841854169
3248	0.184168139
3249	0.1841594129
3250	0.1841448254
3251	0.1841447425
3252	0.1841444652
3253	0.1841443434
3254	0.1841437201
3255	0.1841111371
3256	0.1841110991
3257	0.1840911847
3258	0.1840587779
3259	0.1840476655
3260	0.1840286201
3261	0.1840251266
3262	0.1840250768
3263	0.1840250101
3264	0.1840143086
3265	0.1840132185
3266	0.1840131669
3267	0.1840096068
3268	0.1840095613
3269	0.1839984661
3270	0.1839984094
3271	0.1839703647
3272	0.1839571878
3273	0.1839421378
3274	0.1839238445
3275	0.1839095702
3276	0.1838855124
3277	0.183872879
3278	0.1838625408
3279	0.1838498156
3280	0.1838331171
3281	0.183830895
3282	0.1838132931
3283	0.1838129742
3284	0.1838032732
3285	0.1838032088
3286	0.1837876816
3287	0.1837514597
3288	0.1837461591
3289	0.183731113
3290	0.1837310752
3291	0.1837176454
3292	0.1837073763
3293	0.1836960445
3294	0.183680621
3295	0.1836593935
3296	0.1836377786
3297	0.1836164278
3298	0.1835936494
3299	0.1835821089
3300	0.1835589692
3301	0.1835506496
3302	0.1835290339
3303	0.1835289874
3304	0.1835150899
3305	0.1834997233
3306	0.1834848208
3307	0.1834617509
3308	0.1834536197
3309	0.1834297113
3310	0.1833940978
3311	0.1833801329
3312	0.1833499438
3313	0.1833376637
3314	0.1833376158
3315	0.1833369128
3316	0.183322949
3317	0.1833093597
3318	0.1832734015
3319	0.1832589348
3320	0.183246423
3321	0.1832279629
3322	0.1832149988
3323	0.1832113763
3324	0.1831988105
3325	0.1831693257
3326	0.1831492933
3327	0.1831485305
3328	0.1831477682
3329	0.1831419719
3330	0.1831205946
3331	0.1831116995
3332	0.183100218
3333	0.1831001619
3334	0.1830766192
3335	0.1830601634
3336	0.1830396316
3337	0.1830279102
3338	0.1830203022
3339	0.1830077125
3340	0.1829934626
3341	0.1829803202
3342	0.1829708861
3343	0.1829620667
3344	0.1829550443
3345	0.1829549965
3346	0.1829340317
3347	0.182933986
3348	0.1829339268
3349	0.1829291427
3350	0.1829291046
3351	0.1829208263
3352	0.1829047372
3353	0.1828934865
3354	0.1828909373
3355	0.182890425
3356	0.1828792238
3357	0.1828556431
3358	0.1828295174
3359	0.1828196378
3360	0.1828065688
3361	0.1828065197
3362	0.1828064763
3363	0.1827824779
3364	0.1827619392
3365	0.1827496815
3366	0.1827399274
3367	0.1827358956
3368	0.1827081056
3369	0.1826893084
3370	0.1826892613
3371	0.1826849026
3372	0.1826683608
3373	0.1826683232
3374	0.1826569602
3375	0.1826353113
3376	0.1826299208
3377	0.1826180258
3378	0.1826174893
3379	0.1826078526
3380	0.1826078076
3381	0.1825892524
3382	0.1825649443
3383	0.1825649058
3384	0.1825570132
3385	0.1825467102
3386	0.1825366955
3387	0.1825225818
3388	0.1825218534
3389	0.1825208015
3390	0.182517872
3391	0.1825049427
3392	0.1824915036
3393	0.1824787361
3394	0.1824787003
3395	0.1824664288
3396	0.1824501795
3397	0.1824404218
3398	0.1824329044
3399	0.182420021
3400	0.1823990229
3401	0.1823966811
3402	0.1823890469
3403	0.1823705257
3404	0.1823520195
3405	0.1823403419
3406	0.182340306
3407	0.1823320852
3408	0.1823160716
3409	0.1822924788
3410	0.1822764872
3411	0.1822611846
3412	0.1822606625
3413	0.182250724
3414	0.1822352558
3415	0.1822246008
3416	0.1822245698
3417	0.1822144144
3418	0.1821993507
3419	0.1821861528
3420	0.1821728155
3421	0.1821568161
3422	0.1821370924
3423	0.1821184695
3424	0.182110281
3425	0.1821102399
3426	0.1821020248
3427	0.1820810884
3428	0.1820583034
3429	0.1820511577
3430	0.182035481
3431	0.1820209211
3432	0.1820049739
3433	0.181985713
3434	0.1819606739
3435	0.1819454597
3436	0.1819202577
3437	0.1818710262
3438	0.181857537
3439	0.1818475473
3440	0.1818418553
3441	0.1818327564
3442	0.1818225114
3443	0.1817937326
3444	0.1817936894
3445	0.1817927496
3446	0.1817741961
3447	0.1817490686
3448	0.1817379482
3449	0.1817120758
3450	0.1816924668
3451	0.1816767958
3452	0.1816602849
3453	0.181641386
3454	0.1816196358
3455	0.1816178759
3456	0.1816047787
3457	0.1815890096
3458	0.1815881369
3459	0.1815642086
3460	0.1815356154
3461	0.1815288944
3462	0.1815160957
3463	0.1815160554
3464	0.1815160171
3465	0.1815159834
3466	0.1815060699
3467	0.1814891044
3468	0.1814802924
3469	0.1814728988
3470	0.1814567235
3471	0.1814506539
3472	0.1814184871
3473	0.1813916631
3474	0.1813670694
3475	0.1813444144
3476	0.181344368
3477	0.1813302825
3478	0.1813127786
3479	0.1813127476
3480	0.1813052218
3481	0.1812967343
3482	0.1812798716
3483	0.1812408951
3484	0.1812138085
3485	0.1811992823
3486	0.1811992373
3487	0.1811824051
3488	0.1811702151
3489	0.1811699089
3490	0.1811622453
3491	0.1811443172
3492	0.1811333
3493	0.1811009038
3494	0.1811008665
3495	0.1810874888
3496	0.1810622755
3497	0.1810558509
3498	0.181048367
3499	0.1810267753
3500	0.1810095378
3501	0.1809941424
3502	0.1809912426
3503	0.1809867167
3504	0.1809789537
3505	0.1809666341
3506	0.1809484879
3507	0.1809265618
3508	0.1809112711
3509	0.1809014257
3510	0.1808813759
3511	0.1808765149
3512	0.1808707273
3513	0.1808545359
3514	0.1808406157
3515	0.1808237412
3516	0.1808236874
3517	0.1807999934
3518	0.1807804356
3519	0.1807635769
3520	0.1807482262
3521	0.1807329486
3522	0.1807202639
3523	0.1807136522
3524	0.1806835681
3525	0.1806565984
3526	0.1806432451
3527	0.1806264475
3528	0.1806209232
3529	0.1806208865
3530	0.180612159
3531	0.1806119654
3532	0.1805926191
3533	0.1805753521
3534	0.1805752723
3535	0.18056281
3536	0.1805417114
3537	0.1805409888
3538	0.1805409585
3539	0.1805310592
3540	0.1805310229
3541	0.1805105081
3542	0.1805008591
3543	0.1804737885
3544	0.1804496419
3545	0.1804495992
3546	0.180436909
3547	0.1804218203
3548	0.1804031251
3549	0.1804026471
3550	0.1804025934
3551	0.1803825962
3552	0.1803749309
3553	0.1803579274
3554	0.1803310672
3555	0.1803310245
3556	0.1803292247
3557	0.1803109844
3558	0.180310957
3559	0.1802984965
3560	0.1802876827
3561	0.1802768776
3562	0.1802589034
3563	0.1802461787
3564	0.1802294465
3565	0.1801950121
3566	0.1801671751
3567	0.1801661978
3568	0.1801649293
3569	0.1801520511
3570	0.1801447629
3571	0.1801447286
3572	0.180137289
3573	0.1801175871
3574	0.1801175463
3575	0.1801003742
3576	0.1801003392
3577	0.1800905155
3578	0.1800747738
3579	0.1800531762
3580	0.180045419
3581	0.1800404216
3582	0.1800274638
3583	0.1800057931
3584	0.1799974104
3585	0.1799833072
3586	0.1799734798
3587	0.1799625051
3588	0.1799479415
3589	0.1799324039
3590	0.1799303946
3591	0.1799262045
3592	0.1799145236
3593	0.1799144945
3594	0.1798982139
3595	0.1798828297
3596	0.179881165
3597	0.1798590675
3598	0.179848368
3599	0.1798288283
3600	0.1798204405
3601	0.1798091026
3602	0.1798078148
3603	0.1797926429
3604	0.1797742548
3605	0.1797576045
3606	0.1797437736
3607	0.1797437228
3608	0.1797436049
3609	0.1797353999
3610	0.1797124903
3611	0.1796999817
3612	0.1796907937
3613	0.1796715259
3614	0.1796665908
3615	0.1796445041
3616	0.1796361275
3617	0.1796238899
3618	0.1796017786
3619	0.1796017415
3620	0.1795800578
3621	0.1795800251
3622	0.1795745722
3623	0.1795688937
3624	0.179551619
3625	0.1795438971
3626	0.1795302954
3627	0.1795124869
3628	0.1794950889
3629	0.1794911991
3630	0.1794862538
3631	0.1794862098
3632	0.1794679806
3633	0.179457268
3634	0.1794572322
3635	0.1794304402
3636	0.179408353
3637	0.1793961975
3638	0.1793870327
3639	0.1793687177
3640	0.1793686902
3641	0.1793567818
3642	0.179345442
3643	0.179326212
3644	0.1793258916
3645	0.1793171093
3646	0.1793130133
3647	0.1792909607
3648	0.1792882233
3649	0.1792648649
3650	0.1792516289
3651	0.1792312559
3652	0.1792312183
3653	0.1792310231
3654	0.1792055657
3655	0.1791740999
3656	0.1791573628
3657	0.1791497421
3658	0.1791308777
3659	0.1791284155
3660	0.1791207187
3661	0.1791017948
3662	0.1791017638
3663	0.1790842788
3664	0.1790793856
3665	0.1790676848
3666	0.1790440792
3667	0.1790440533
3668	0.1790319483
3669	0.1790212174
3670	0.1790040108
3671	0.178987362
3672	0.1789804717
3673	0.1789679956
3674	0.1789650797
3675	0.1789650544
3676	0.178951575
3677	0.1789344009
3678	0.1789164222
3679	0.1788847204
3680	0.1788807889
3681	0.1788510806
3682	0.1788316358
3683	0.1788047964
3684	0.1788047708
3685	0.178804742
3686	0.1788020277
3687	0.178792504
3688	0.1787920333
3689	0.1787829304
3690	0.1787734853
3691	0.1787640195
3692	0.1787550947
3693	0.17873028
3694	0.1787126411
3695	0.1787126143
3696	0.1786907205
3697	0.1786807234
3698	0.1786799671
3699	0.1786707235
3700	0.1786611383
3701	0.1786582695
3702	0.1786470101
3703	0.1786462599
3704	0.1786340124
3705	0.1786337843
3706	0.1786131911
3707	0.1785917304
3708	0.1785716434
3709	0.1785716076
3710	0.1785678833
3711	0.1785550769
3712	0.178543315
3713	0.1785280376
3714	0.1785050065
3715	0.178491279
3716	0.1784853875
3717	0.1784632172
3718	0.1784572992
3719	0.1784400827
3720	0.1784255746
3721	0.1784248437
3722	0.1784077039
3723	0.1784002182
3724	0.178400197
3725	0.1783908718
3726	0.1783766259
3727	0.1783638645
3728	0.1783505394
3729	0.1783379563
3730	0.1783107699
3731	0.1783053973
3732	0.1783050708
3733	0.1782776395
3734	0.1782775563
3735	0.1782614173
3736	0.1782343943
3737	0.1782219845
3738	0.1782204072
3739	0.1782203779
3740	0.1782158671
3741	0.1782074561
3742	0.1782074292
3743	0.1781991125
3744	0.1781865525
3745	0.1781611644
3746	0.1781577427
3747	0.178149221
3748	0.1781377099
3749	0.1781165805
3750	0.1780978443
3751	0.1780856263
3752	0.1780577938
3753	0.1780409593
3754	0.1780289505
3755	0.1780182519
3756	0.1780031693
3757	0.1779939225
3758	0.1779800292
3759	0.1779799968
3760	0.1779799579
3761	0.1779737491
3762	0.1779671056
3763	0.1779564906
3764	0.1779542899
3765	0.1779411751
3766	0.1779399907
3767	0.1779096004
3768	0.1778921106
3769	0.1778763872
3770	0.1778668033
3771	0.17784492
3772	0.177832771
3773	0.1778129835
3774	0.1777998719
3775	0.1777877541
3776	0.1777666838
3777	0.1777624821
3778	0.1777486964
3779	0.1777282133
3780	0.1777045569
3781	0.177688709
3782	0.1776832595
3783	0.1776829358
3784	0.1776655122
3785	0.1776654899
3786	0.1776391908
3787	0.1776385107
3788	0.1776364701
3789	0.1776333359
3790	0.1776284692
3791	0.1776092835
3792	0.1775905044
3793	0.177580747
3794	0.1775711439
3795	0.1775605025
3796	0.1775491849
3797	0.1775401881
3798	0.177529571
3799	0.1775244762
3800	0.1775244424
3801	0.1775175215
3802	0.1775014406
3803	0.1774944944
3804	0.1774881485
3805	0.1774881128
3806	0.1774880818
3807	0.1774790559
3808	0.17747093
3809	0.1774665584
3810	0.1774660347
3811	0.1774489136
3812	0.1774407831
3813	0.1774203246
3814	0.1774168832
3815	0.1774049728
3816	0.1773964149
3817	0.1773866083
3818	0.1773743166
3819	0.177362422
3820	0.1773560707
3821	0.177331726
3822	0.1773195177
3823	0.1773194872
3824	0.1773089845
3825	0.1773089632
3826	0.1773034673
3827	0.1772883543
3828	0.1772744597
3829	0.1772628828
3830	0.1772522314
3831	0.1772513491
3832	0.1772482788
3833	0.1772482587
3834	0.1772341203
3835	0.1772238289
3836	0.1772124823
3837	0.1771874828
3838	0.1771809582
3839	0.1771702536
3840	0.177163286
3841	0.1771521755
3842	0.1771492482
3843	0.1771352353
3844	0.1771182918
3845	0.1771023871
3846	0.1770952429
3847	0.1770692034
3848	0.1770691764
3849	0.1770678549
3850	0.1770606435
3851	0.1770605067
3852	0.1770543483
3853	0.177053317
3854	0.177044265
3855	0.1770381897
3856	0.1770337609
3857	0.1770337359
3858	0.1770145566
3859	0.1770002961
3860	0.1769832348
3861	0.1769772265
3862	0.1769665315
3863	0.1769610855
3864	0.176960731
3865	0.1769410009
3866	0.1769308505
3867	0.1769243869
3868	0.176914011
3869	0.1769070064
3870	0.1768928834
3871	0.1768838469
3872	0.1768792701
3873	0.1768746808
3874	0.1768644146
3875	0.1768556785
3876	0.1768466868
3877	0.1768159172
3878	0.1768158284
3879	0.1768074505
3880	0.1767869601
3881	0.1767739936
3882	0.1767725685
3883	0.1767592236
3884	0.1767294291
3885	0.176722296
3886	0.1767023713
3887	0.1766944946
3888	0.1766944628
3889	0.176674908
3890	0.1766590079
3891	0.1766587987
3892	0.1766505115
3893	0.1766472113
3894	0.1766345251
3895	0.1766336283
3896	0.1766299019
3897	0.1766170049
3898	0.1766050606
3899	0.1766007697
3900	0.1765953197
3901	0.1765947091
3902	0.1765942999
3903	0.1765819531
3904	0.1765623169
3905	0.1765539453
3906	0.176545636
3907	0.1765313965
3908	0.1765230533
3909	0.1765063229
3910	0.1765062925
3911	0.1765001286
3912	0.1764796012
3913	0.1764666999
3914	0.1764481879
3915	0.1764315766
3916	0.1764315683
3917	0.1764209904
3918	0.1764209642
3919	0.1764051084
3920	0.1763872878
3921	0.1763736069
3922	0.1763532039
3923	0.1763441076
3924	0.1763440579
3925	0.1763432996
3926	0.1763417511
3927	0.1763319964
3928	0.1763262978
3929	0.1763196658
3930	0.176317556
3931	0.1763019962
3932	0.176288381
3933	0.1762783354
3934	0.1762782153
3935	0.1762720907
3936	0.1762544677
3937	0.1762358863
3938	0.176225201
3939	0.1762153779
3940	0.1761989802
3941	0.1761988406
3942	0.1761886907
3943	0.176185212
3944	0.1761747457
3945	0.1761624568
3946	0.1761489189
3947	0.1761419164
3948	0.176130072
3949	0.1761176489
3950	0.1761107975
3951	0.1761103749
3952	0.1760917458
3953	0.1760725798
3954	0.1760616533
3955	0.1760444266
3956	0.1760321356
3957	0.176031218
3958	0.1760128558
3959	0.1760128306
3960	0.176000611
3961	0.1759928193
3962	0.1759785594
3963	0.1759727673
3964	0.1759609667
3965	0.1759509774
3966	0.1759419792
3967	0.1759217255
3968	0.175911979
3969	0.175908092
3970	0.1758964907
3971	0.1758961176
3972	0.1758959722
3973	0.1758702499
3974	0.1758587249
3975	0.1758478268
3976	0.1758355362
3977	0.175832037
3978	0.1758176643
3979	0.1758066975
3980	0.175779764
3981	0.1757743007
3982	0.1757739748
3983	0.1757620603
3984	0.1757617561
3985	0.1757510487
3986	0.175743182
3987	0.1757239508
3988	0.1757202177
3989	0.1757097962
3990	0.1757037852
3991	0.1756910951
3992	0.1756769672
3993	0.1756769475
3994	0.1756484488
3995	0.1756481639
3996	0.1756334658
3997	0.1756254484
3998	0.1756067944
3999	0.1755994055
4000	0.1755926433
4001	0.175583543
4002	0.1755835115
4003	0.1755834953
4004	0.1755756244
4005	0.1755508862
4006	0.1755309288
4007	0.1755098847
4008	0.1755096918
4009	0.1755038616
4010	0.1754931851
4011	0.1754770697
4012	0.1754677336
4013	0.1754485224
4014	0.1754416371
4015	0.1754405417
4016	0.1754299724
4017	0.1754141129
4018	0.1753980058
4019	0.1753714178
4020	0.1753713857
4021	0.17535749
4022	0.1753574659
4023	0.1753565909
4024	0.1753415997
4025	0.1753415766
4026	0.1753354246
4027	0.1753218062
4028	0.1753136619
4029	0.1753131263
4030	0.1752947013
4031	0.1752834289
4032	0.1752748565
4033	0.1752662399
4034	0.1752472609
4035	0.1752347608
4036	0.175223467
4037	0.1752071186
4038	0.1751978089
4039	0.1751834884
4040	0.1751773796
4041	0.1751767214
4042	0.1751766966
4043	0.1751700531
4044	0.1751700237
4045	0.1751540427
4046	0.1751441321
4047	0.1751359148
4048	0.175118909
4049	0.1751084675
4050	0.1751083405
4051	0.1750880827
4052	0.1750825517
4053	0.1750639872
4054	0.1750504318
4055	0.1750504035
4056	0.1750444975
4057	0.175044469
4058	0.1750357722
4059	0.1750357496
4060	0.1750142767
4061	0.1750101713
4062	0.1750007003
4063	0.174993394
4064	0.1749771443
4065	0.1749768735
4066	0.1749749594
4067	0.1749590757
4068	0.1749590336
4069	0.1749382521
4070	0.1749265532
4071	0.1749240689
4072	0.1749181678
4073	0.1749109602
4074	0.1748999701
4075	0.1748986186
4076	0.1748725828
4077	0.1748599461
4078	0.1748596062
4079	0.1748520849
4080	0.1748398383
4081	0.1748395608
4082	0.1748380341
4083	0.1748376936
4084	0.1748315315
4085	0.174831502
4086	0.174831468
4087	0.1748264065
4088	0.1748100859
4089	0.1747966524
4090	0.1747822357
4091	0.1747662314
4092	0.1747658899
4093	0.1747635979
4094	0.1747489234
4095	0.1747379775
4096	0.1747110075
4097	0.1746949621
4098	0.174694841
4099	0.17468311
4100	0.1746830926
4101	0.1746636406
4102	0.1746565205
4103	0.1746564951
4104	0.1746564739
4105	0.1746379684
4106	0.1746316597
4107	0.1746208569
4108	0.1746208299
4109	0.1746192032
4110	0.1746191822
4111	0.1746109781
4112	0.1745973214
4113	0.1745969018
4114	0.1745667936
4115	0.1745527376
4116	0.1745456362
4117	0.174540604
4118	0.1745374821
4119	0.174528619
4120	0.1745208202
4121	0.1745078379
4122	0.1744951699
4123	0.1744727289
4124	0.1744588109
4125	0.1744587907
4126	0.1744476232
4127	0.1744395078
4128	0.1744280834
4129	0.174416123
4130	0.1744019858
4131	0.1743921287
4132	0.1743830896
4133	0.1743811196
4134	0.1743811057
4135	0.1743711635
4136	0.1743589429
4137	0.1743463855
4138	0.1743297155
4139	0.174322429
4140	0.1743224071
4141	0.1743177514
4142	0.1743177367
4143	0.1743177088
4144	0.1743176914
4145	0.1743022763
4146	0.1743022512
4147	0.1743022373
4148	0.174285526
4149	0.1742692993
4150	0.1742689409
4151	0.1742688056
4152	0.1742454208
4153	0.1742328203
4154	0.1742327439
4155	0.1742327225
4156	0.1742132495
4157	0.1742075562
4158	0.1741900998
4159	0.1741834542
4160	0.1741732905
4161	0.1741628961
4162	0.1741493903
4163	0.1741493764
4164	0.1741493647
4165	0.17412882
4166	0.174127688
4167	0.174116975
4168	0.1741167963
4169	0.1741141626
4170	0.1740942188
4171	0.1740932495
4172	0.1740812941
4173	0.1740810565
4174	0.1740705291
4175	0.174053024
4176	0.1740409595
4177	0.1740274558
4178	0.1740260634
4179	0.1740247334
4180	0.1740247142
4181	0.1740188393
4182	0.1740001143
4183	0.1739999623
4184	0.1739807009
4185	0.1739717574
4186	0.1739516554
4187	0.1739516365
4188	0.1739472418
4189	0.1739431604
4190	0.1739308814
4191	0.1739166337
4192	0.1739113339
4193	0.1739110391
4194	0.1738981548
4195	0.1738954389
4196	0.1738954092
4197	0.1738830706
4198	0.1738830557
4199	0.1738762572
4200	0.173876032
4201	0.1738703116
4202	0.1738633394
4203	0.173861577
4204	0.1738520741
4205	0.1738459827
4206	0.1738369501
4207	0.1738340008
4208	0.1738339653
4209	0.1738293109
4210	0.173818874
4211	0.1738188545
4212	0.1738185904
4213	0.1738096354
4214	0.1737806446
4215	0.1737631388
4216	0.1737580002
4217	0.1737501881
4218	0.1737324373
4219	0.1737203019
4220	0.1737202742
4221	0.1737192695
4222	0.1737016926
4223	0.1736901102
4224	0.1736900683
4225	0.1736885607
4226	0.1736771676
4227	0.1736769156
4228	0.1736519985
4229	0.1736388801
4230	0.1736387668
4231	0.1736278368
4232	0.1736006728
4233	0.1735782401
4234	0.1735780573
4235	0.1735648965
4236	0.1735558663
4237	0.1735557004
4238	0.1735443511
4239	0.1735441788
4240	0.1735260676
4241	0.1735232481
4242	0.1735124561
4243	0.1734951796
4244	0.1734951655
4245	0.1734690678
4246	0.1734530512
4247	0.1734474164
4248	0.1734310678
4249	0.173427025
4250	0.1734268549
4251	0.1734213895
4252	0.173413923
4253	0.1734049244
4254	0.1734008183
4255	0.1733829739
4256	0.1733829546
4257	0.1733769041
4258	0.1733760618
4259	0.1733758039
4260	0.1733501042
4261	0.1733427813
4262	0.1733350907
4263	0.1733257171
4264	0.173319301
4265	0.173300133
4266	0.1732997866
4267	0.1732906431
4268	0.1732817592
4269	0.1732737913
4270	0.1732674431
4271	0.1732636509
4272	0.1732532737
4273	0.1732422384
4274	0.1732422193
4275	0.1732267734
4276	0.1732257619
4277	0.1732094956
4278	0.1732022287
4279	0.1732021783
4280	0.1731980672
4281	0.1731929115
4282	0.1731848667
4283	0.1731742856
4284	0.1731641572
4285	0.1731556735
4286	0.1731554234
4287	0.1731554114
4288	0.1731476804
4289	0.1731476685
4290	0.1731476562
4291	0.17312404
4292	0.1731149003
4293	0.1730921754
4294	0.1730851133
4295	0.173081942
4296	0.1730676869
4297	0.1730608703
4298	0.1730533663
4299	0.173039899
4300	0.1730354137
4301	0.1730263807
4302	0.1730116252
4303	0.1730112221
4304	0.1729997514
4305	0.1729873894
4306	0.1729858604
4307	0.1729798635
4308	0.1729708149
4309	0.1729707957
4310	0.1729649986
4311	0.1729649768
4312	0.1729603021
4313	0.1729602651
4314	0.1729562327
4315	0.1729445805
4316	0.1729378278
4317	0.1729157668
4318	0.1728951759
4319	0.1728866461
4320	0.1728866262
4321	0.1728841896
4322	0.1728840274
4323	0.1728728758
4324	0.1728615929
4325	0.1728540309
4326	0.172853601
4327	0.1728380163
4328	0.1728356194
4329	0.1728354621
4330	0.1728206175
4331	0.1728191031
4332	0.1728088655
4333	0.1727832329
4334	0.1727720397
4335	0.1727508487
4336	0.1727388022
4337	0.1727387869
